row,parse_ok,original_length,retained_length,min,max,mean
263,True,2151,2101,0.03500000014901161,0.8840000033378601,0.4950433373451233
264,True,2151,2101,0.10599999874830246,0.8730000257492065,0.5000685453414917
265,True,2151,2101,0.06400000303983688,0.9359999895095825,0.46557924151420593
266,True,2151,2101,0.03500000014901161,0.8889999985694885,0.46741074323654175
267,True,2151,2101,0.057999998331069946,0.9440000057220459,0.5644935369491577
268,True,2151,2101,0.039000000804662704,0.9150000214576721,0.49248549342155457
269,True,2151,2101,0.03500000014901161,0.8980000019073486,0.47986671328544617
270,True,2151,2101,0.06499999761581421,0.9549999833106995,0.5344735383987427
271,True,2151,2101,0.03999999910593033,0.9240000247955322,0.5283997654914856
272,True,2151,2101,0.04600000008940697,0.9079999923706055,0.5123693943023682
273,True,2151,2101,0.0430000014603138,0.9599999785423279,0.5893369913101196
274,True,2151,2101,0.05000000074505806,0.9440000057220459,0.5409072041511536
275,True,2151,2101,0.03400000184774399,0.9390000104904175,0.5238695740699768
276,True,2151,2101,0.039000000804662704,0.8870000243186951,0.5077163577079773
277,True,2151,2101,0.052000001072883606,0.9129999876022339,0.5263084173202515
278,True,2151,2101,0.09200000017881393,0.8859999775886536,0.5033217668533325
279,True,2151,2101,0.04699999839067459,0.9179999828338623,0.4987376928329468
280,True,2151,2101,0.03700000047683716,0.9169999957084656,0.4874916672706604
281,True,2151,2101,0.03400000184774399,0.8899999856948853,0.43710091710090637
282,True,2151,2101,0.05700000002980232,0.9190000295639038,0.47798478603363037
283,True,2151,2101,0.0860000029206276,0.8820000290870667,0.5002865791320801
284,True,2151,2101,0.24799999594688416,0.847000002861023,0.5477434992790222
285,True,2151,2101,0.041999999433755875,0.9049999713897705,0.45715707540512085
286,True,2151,2101,0.050999999046325684,0.9240000247955322,0.48258689045906067
287,True,2151,2101,0.07400000095367432,0.9369999766349792,0.5048871636390686
288,True,2151,2101,0.10400000214576721,0.8820000290870667,0.4987006187438965
289,True,2151,2101,0.03700000047683716,0.9129999876022339,0.45550021529197693
290,True,2151,2101,0.04699999839067459,0.9049999713897705,0.43369582295417786
291,True,2151,2101,0.03700000047683716,0.8930000066757202,0.4867958128452301
292,True,2151,2101,0.04500000178813934,0.9070000052452087,0.4815826117992401
293,True,2151,2101,0.15299999713897705,0.8949999809265137,0.5111122727394104
294,True,2151,2101,0.035999998450279236,0.8949999809265137,0.4422603249549866
295,True,2151,2101,0.10700000077486038,0.8840000033378601,0.45048072934150696
