row,parse_ok,original_length,retained_length,min,max,mean
31,True,2151,2101,0.041999999433755875,0.9179999828338623,0.4041913151741028
32,True,2151,2101,0.04399999976158142,0.949999988079071,0.4371703863143921
33,True,2151,2101,0.05900000035762787,0.9539999961853027,0.46331605315208435
34,True,2151,2101,0.03099999949336052,0.9509999752044678,0.4175773561000824
35,True,2151,2101,0.032999999821186066,0.9300000071525574,0.407367467880249
36,True,2151,2101,0.032999999821186066,0.9430000185966492,0.3989962041378021
37,True,2151,2101,0.035999998450279236,0.9789999723434448,0.4471942186355591
38,True,2151,2101,0.03400000184774399,0.9049999713897705,0.4002636671066284
39,True,2151,2101,0.035999998450279236,0.9470000267028809,0.424241304397583
40,True,2151,2101,0.03999999910593033,0.9470000267028809,0.4101227819919586
41,True,2151,2101,0.03799999877810478,0.9350000023841858,0.41373392939567566
42,True,2151,2101,0.04399999976158142,0.9539999961853027,0.43152642250061035
43,True,2151,2101,0.03200000151991844,0.9409999847412109,0.4087449014186859
44,True,2151,2101,0.039000000804662704,0.9710000157356262,0.4275416433811188
45,True,2151,2101,0.0430000014603138,0.9269999861717224,0.39320945739746094
46,True,2151,2101,0.04100000113248825,0.9440000057220459,0.39656972885131836
47,True,2151,2101,0.029999999329447746,0.8989999890327454,0.3863860070705414
48,True,2151,2101,0.041999999433755875,0.9419999718666077,0.4484788477420807
49,True,2151,2101,0.039000000804662704,0.9800000190734863,0.44150593876838684
50,True,2151,2101,0.04600000008940697,0.9950000047683716,0.476624459028244
51,True,2151,2101,0.03799999877810478,0.9629999995231628,0.4398519992828369
52,True,2151,2101,0.04899999871850014,0.9980000257492065,0.4773446023464203
53,True,2151,2101,0.0430000014603138,0.8889999985694885,0.387069970369339
54,True,2151,2101,0.041999999433755875,0.9359999895095825,0.41890957951545715
55,True,2151,2101,0.04100000113248825,0.9070000052452087,0.4093955457210541
56,True,2151,2101,0.03999999910593033,0.8849999904632568,0.3945273458957672
57,True,2151,2101,0.035999998450279236,0.8560000061988831,0.36756831407546997
58,True,2151,2101,0.03700000047683716,0.871999979019165,0.38807952404022217
59,True,2151,2101,0.03099999949336052,0.9459999799728394,0.421589732170105
60,True,2151,2101,0.041999999433755875,0.9520000219345093,0.4247453808784485
61,True,2151,2101,0.039000000804662704,1.0290000438690186,0.44129127264022827
62,True,2151,2101,0.027000000700354576,0.9679999947547913,0.4225097596645355
63,True,2151,2101,0.03999999910593033,0.9169999957084656,0.39831268787384033
64,True,2151,2101,0.03700000047683716,0.9610000252723694,0.41157495975494385
65,True,2151,2101,0.03500000014901161,0.9800000190734863,0.4490242600440979
66,True,2151,2101,0.03700000047683716,0.9539999961853027,0.42653024196624756
67,True,2151,2101,0.039000000804662704,1.0290000438690186,0.44129127264022827
68,True,2151,2101,0.03700000047683716,1.0410000085830688,0.4492151141166687
69,True,2151,2101,0.027000000700354576,0.9679999947547913,0.4225097596645355
70,True,2151,2101,0.03999999910593033,0.9169999957084656,0.39831268787384033
71,True,2151,2101,0.03700000047683716,0.9610000252723694,0.41157495975494385
72,True,2151,2101,0.03500000014901161,0.9800000190734863,0.4490242600440979
73,True,2151,2101,0.05999999865889549,1.0479999780654907,0.4755730628967285
74,True,2151,2101,0.03400000184774399,0.9539999961853027,0.44152405858039856
75,True,2151,2101,0.07900000363588333,0.9660000205039978,0.47110995650291443
76,True,2151,2101,0.061000000685453415,1.0379999876022339,0.4624921679496765
77,True,2151,2101,0.054999999701976776,1.0219999551773071,0.47787389159202576
78,True,2151,2101,0.05999999865889549,1.034000039100647,0.47613707184791565
79,True,2151,2101,0.0430000014603138,0.9120000004768372,0.43947833776474
80,True,2151,2101,0.035999998450279236,0.9670000076293945,0.4477044343948364
81,True,2151,2101,0.06800000369548798,0.9729999899864197,0.5040314197540283
82,True,2151,2101,0.054999999701976776,0.9610000252723694,0.4626958668231964
83,True,2151,2101,0.06700000166893005,0.9610000252723694,0.49073532223701477
84,True,2151,2101,0.04100000113248825,0.9490000009536743,0.4471375346183777
85,True,2151,2101,0.05999999865889549,0.9819999933242798,0.4900323450565338
86,True,2151,2101,0.050999999046325684,1.0,0.47711944580078125
87,True,2151,2101,0.035999998450279236,1.003999948501587,0.43700096011161804
88,True,2151,2101,0.04600000008940697,0.9900000095367432,0.4677439332008362
89,True,2151,2101,0.05400000140070915,0.9929999709129333,0.46205854415893555
90,True,2151,2101,0.04100000113248825,0.9750000238418579,0.444174200296402
91,True,2151,2101,0.07000000029802322,0.9800000190734863,0.49892622232437134
92,True,2151,2101,0.06700000166893005,0.9490000009536743,0.45237886905670166
93,True,2151,2101,0.06700000166893005,0.9819999933242798,0.4778367578983307
94,True,2151,2101,0.05999999865889549,0.9819999933242798,0.4674026370048523
95,True,2151,2101,0.05700000002980232,0.9679999947547913,0.4743579030036926
96,True,2151,2101,0.06800000369548798,0.9570000171661377,0.4809485971927643
97,True,2151,2101,0.06800000369548798,0.9649999737739563,0.481484055519104
98,True,2151,2101,0.052000001072883606,0.9739999771118164,0.4684997498989105
99,True,2151,2101,0.057999998331069946,0.9309999942779541,0.4337163269519806
100,True,2151,2101,0.06700000166893005,0.949999988079071,0.46036651730537415
101,True,2151,2101,0.052000001072883606,0.9729999899864197,0.46181198954582214
102,True,2151,2101,0.05400000140070915,0.9789999723434448,0.444423109292984
